,created_at,content,media,source_link,favorites,retweets,replies
1639,1629997948,@MadalynSklar 1|2 Start by identifying all of your channels and reviewing them by network. Are the profiles complete and on brand? Do the strategies and design align with your overall business goals? What are your top performing posts over the last quarter? #TwitterSmarter https://twitter.com/hootsuite/status/1430941226107293702/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1430941226107293702/photo/1
",https://twitter.com/hootsuite/status/1430941226107293702,8,2,1
1640,1629993873,"If you want friends and partners who will help you build the skills you need, check out our Training and Services—and let Hootsuite be the unofficial member of your social team. http://ow.ly/KjBw30rS7ya",,https://twitter.com/hootsuite/status/1430924135832621064,1,1,0
1641,1629755409,"Stuck on strategy, campaign planning, and tactics? 🤔 

Join Hootsuite’s @MarkAbrami TOMORROW and you’ll discover how our experts can help you master the social marketing skills they don’t teach in school and where you can go to continue your learning. http://ow.ly/JlLD50FWDZN https://twitter.com/hootsuite/status/1429923942521876482/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1429923942521876482/photo/1
",https://twitter.com/hootsuite/status/1429923942521876482,14,1,0
1642,1629736272,Happy #HashtagDay! Here's how you can make the most of them #️⃣ http://ow.ly/lSnO50FWoY1,,https://twitter.com/hootsuite/status/1429843678319857667,27,7,0
1643,1629993594,"And, as the breadth of skills that social media managers are expected to have expands, social media management training and education is more important than ever. Take it from our own team…",,https://twitter.com/hootsuite/status/1430922963080073224,1,1,1
1644,1629997973,"@MadalynSklar 2|2 A good social media audit will tell you: 
1. What content is working and what’s not
2. Who your audience is
3. If your channels tell an aligned brand story
4. New opportunities to grow and engage your audience. 

Very useful information! #TwitterSmarter https://twitter.com/hootsuite/status/1430941330646003712/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1430941330646003712/photo/1
",https://twitter.com/hootsuite/status/1430941330646003712,15,2,2
1645,1629895802,What is a Customer Satisfaction (CSAT) Score? And Why Does it Matter? http://ow.ly/tzHB50FXtMF,,https://twitter.com/hootsuite/status/1430512793023877123,23,5,2
1646,1630005800,"To celebrate #InternationalDogDay we wanted to share this video of our #HootDogs 🐶 We miss seeing them around the office a little extra today. 

Share pics of your pup(s) in the replies! 📸 #HootsuiteLife https://twitter.com/hootsuite/status/1430974159136362513/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1430974159136362513/video/1
",https://twitter.com/hootsuite/status/1430974159136362513,38,4,5
1647,1629810303,An investigation and breakdown of the TikTok algorithm. Plus recommendations for how your content can work with it. http://ow.ly/4gPY50FWGGM,,https://twitter.com/hootsuite/status/1430154183898980352,34,6,1
1648,1630434895,"Sixth, social strategy and management.

While there are tools that make social management easier, and outsourcing is always an option, it’s good practice to have at least one person in-house supervising social. Keep in mind when budgeting, this is not an entry-level position.",,https://twitter.com/hootsuite/status/1432773914686525445,6,1,2
1649,1630434807,"Fifth, training. 

There are lots of free social media training resources out there, but it’s always worthwhile to invest in training for your team. Consider Hootsuite Academy, or the courses provided by the social networks.",,https://twitter.com/hootsuite/status/1432773545969569799,5,0,1
1650,1630335618,"You asked us your burning social media questions, and we're answering them. Watch out, because the answers are hot! 🔥 

Find out how Hootsuite can be the unofficial member of your social team with Hootsuite services: http://ow.ly/4WJS50FZ1zl https://twitter.com/hootsuite/status/1432357517489811457/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1432357517489811457/video/1
",https://twitter.com/hootsuite/status/1432357517489811457,5,1,0
1651,1630351762,"Learn how to turn your employees into a megaphone for your brand in this free webinar, September 8th. http://ow.ly/HVml50G14bb https://twitter.com/hootsuite/status/1432425228425179142/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1432425228425179142/photo/1
",https://twitter.com/hootsuite/status/1432425228425179142,12,0,1
1652,1630340108,"Back in our day, to get Instagram likes you had to walk uphill seven miles in the snow. Both ways! Nowadays, social media marketers have it easy. https://www.youtube.com/watch?v=KmVV0Sk5nkk",,https://twitter.com/hootsuite/status/1432376350506094600,18,7,0
1653,1630438154,Learn more about social media budgeting here. http://ow.ly/LOeA30rSGpG,,https://twitter.com/hootsuite/status/1432787585588502531,9,6,1
1654,1630435364,Maybe the most important thing to keep in mind when creating your budget 🍕 https://twitter.com/Dormzi/status/1432772147521458183 https://twitter.com/Dormzi/status/1432772147521458183,,https://twitter.com/hootsuite/status/1432775879718051844,20,5,3
1655,1630435192,"Seventh, experiments.

Any marketer will tell you, social media changes FAST. It's good to set some budget for the A/B testing and experiments you'll want to run. 

The best part? If you don't use all of this budget, you can buy your social media manager a well-earned coffee ☕️",,https://twitter.com/hootsuite/status/1432775161577680903,7,1,2
1656,1630434719,"Fourth, influencer marketing.

Working with influencers (or content creators) is a good way to expand the reach of your social content. Consider both how much you’ll spend to boost Influencer posts and how much you’ll pay the content creators themselves.",,https://twitter.com/hootsuite/status/1432773176703000589,4,1,1
1657,1630434685,"Third, paid social media campaigns.

Your social media strategy might start off using only free tools to share organic content and engage with fans across your social media accounts. But eventually, you’ll probably want to add social advertising to the mix to grow your reach.",,https://twitter.com/hootsuite/status/1432773033132011521,9,2,1
1658,1630434520,"First, content creation. 

On social media, content is and always will be king. Many social marketers spend more than half of their social media campaign budget on content creation. Photography, blog writing, graphic design, videography, and everything else.",,https://twitter.com/hootsuite/status/1432772343244500993,13,0,1
1659,1630434625,"Second, software and tools.

Your social media budget will likely include some or all of the following tools and platforms:

- Design and editing tools
- Social media management tools
- Social video tools
- Project management tools (and more)",,https://twitter.com/hootsuite/status/1432772783478657025,6,0,1
1660,1630434383,What should your social media budget plan include? 🤔,,https://twitter.com/hootsuite/status/1432771767169437704,76,15,9
1661,1630520206,"2. Establish solid queries and segmentations.

Now that you know what question you want to answer, build your search query to include the right keywords to that topic. That can be brand names, phrases, and more. You can also remove irrelevant keywords if needed. #HootEssentials",,https://twitter.com/hootsuite/status/1433131732979654659,0,1,3
1662,1630450290,New video! How to use Text to Speech on TikTok. https://www.youtube.com/watch?v=F0dYU241LC4,,https://twitter.com/hootsuite/status/1432838485988216833,11,1,1
1663,1630434491,"If you ask us, there are seven things to include.",,https://twitter.com/hootsuite/status/1432772221253062658,8,1,1
1664,1630520075,"1. Figure out what you want to learn. 

When it comes to social listening, there is almost too much data. Knowing what you want to learn will give your search queries the focus that they need in order for you to cut out excess noise and identify the right data. #HootEssentials",,https://twitter.com/hootsuite/status/1433131186667368453,1,1,1
1665,1630361725,The best customer service tools you need to know about in 2021. http://ow.ly/v0ii50G19PL,,https://twitter.com/hootsuite/status/1432467019220373517,47,7,3
1666,1630517402,It's almost webinar time! Who is joining us today? #HootEssentials http://ow.ly/TIiy50G2vBS,,https://twitter.com/hootsuite/status/1433119973065596929,10,2,2
1667,1630515073,What do you wish executives understood better about social media marketing?,,https://twitter.com/hootsuite/status/1433110206242701319,14,4,10
1668,1630422046,"The Swipe Up feature is going, going, gone... Here's what you can do now. http://ow.ly/7KwH50G19QY",,https://twitter.com/hootsuite/status/1432720022900727813,41,6,1
1669,1630508460,Inclusion and accessibility matters. http://ow.ly/7CtN50ESMlX,,https://twitter.com/hootsuite/status/1433082469721550849,11,3,0
1670,1630501255,"No matter the size of your business, this article will help you set your social media marketing budget. http://ow.ly/LOeA30rSGpG",,https://twitter.com/hootsuite/status/1433052248200912909,9,3,0
1671,1630520530,"4. Use this data to improve your strategies.

Social listening is only as useful as the decisions that come from the analysis you perform. Ensure that all of your insights are shared within your organization so strategic decisions can be properly made. #HootEssentials",,https://twitter.com/hootsuite/status/1433133092236038151,1,1,0
1672,1630520422,"3. Monitor at and above your level.

What's meant here is monitor your current competitors, but also keep an eye on your aspirational competitors. What are the global leaders in your industry doing? What can you learn from them, what problems can you avoid, etc. #HootEssentials",,https://twitter.com/hootsuite/status/1433132638974451718,2,1,1
1673,1630535321,Learn how to turn your employees into a megaphone for your brand in this free webinar on Sept 8! http://ow.ly/B3vJ50G2Ha8 https://twitter.com/hootsuite/status/1433195133638520834/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1433195133638520834/photo/1
",https://twitter.com/hootsuite/status/1433195133638520834,10,1,2
1674,1631207694,@JelleTells @MadalynSklar That makes sense. It all depends on how much text you need to tell your story/get your point across! #TwitterSmarter,,https://twitter.com/hootsuite/status/1436015266459275267,6,2,0
1675,1631134549,"@TorseFPS We do offer a free plan, if you're interested in that. https://www.hootsuite.com/plans/free-account",,https://twitter.com/hootsuite/status/1435708474617442308,0,0,1
1676,1630623146,"@LifeWithWendy Hi Wendy, sorry to hear about this. Can you please connect with our customer support team, @hootsuite_help? Thank you.",,https://twitter.com/hootsuite/status/1433563497334390787,0,0,0
1677,1631721788,@InspiringLeadrs Very cool! Thanks for sharing ☺️,,https://twitter.com/hootsuite/status/1438171533789306887,0,0,0
1678,1631212147,"@SarowerShojib You're not playing the game right, Sarower. But we respect the hustle.",,https://twitter.com/hootsuite/status/1436033945955618819,1,0,0
1679,1631212030,"@surfingshreddie We live on the internet. It's good, and healthy, to step away from time to time. Smart.",,https://twitter.com/hootsuite/status/1436033454664294401,1,0,0
1680,1631039228,"@yeblig Hi David, we're looping our customer support team @hootsuite_help in on this. They'll be the best team to connect with for this issue.",,https://twitter.com/hootsuite/status/1435308672478060544,0,0,1
1681,1631207477,@MadalynSklar @SocialJukebox @Agorapulse @buffer @brand24 Great set of tools! #TwitterSmarter,,https://twitter.com/hootsuite/status/1436014359520624646,4,0,0
1682,1631046461,@alexwarneke @marsgarr @Hootsuite_Help Sorry you feel this way. We've shared this feedback with the product team so they are aware.,,https://twitter.com/hootsuite/status/1435339006422790144,1,0,3
1683,1630603023,@cgritmon @MadalynSklar Well said! #TwitterSmarter,,https://twitter.com/hootsuite/status/1433479094545620993,1,0,0
1684,1630602637,@MadalynSklar @Tweetinggoddess @brianne2k @KimScaravelli @brie_e_anderson @inkandcopy @JuliaBramble @MayKingTea Great lineup of experts! #TwitterSmarter,,https://twitter.com/hootsuite/status/1433477476190195718,9,0,1
1685,1630599867,@MikeLovesBeer We'll share that with the product team. Clicking it once seems like it should be enough. Thanks for letting us know about that issue.,,https://twitter.com/hootsuite/status/1433465857397624845,0,0,0
1686,1631054372,@LigginsCara Thanks for using our planner! Pretty cool to hear that fact as well. Hope you have a great day 😊 #KIN6011,,https://twitter.com/hootsuite/status/1435372191122657280,1,1,0
1687,1630854902,"Yes, you can make money on TikTok. Find out how here. http://ow.ly/3gfx50G3sXB",,https://twitter.com/hootsuite/status/1434535551709949956,21,2,1
1688,1631295232,"@unbounce @Bench @cicelybelle_xo Hear from Leslie Collin - VP People & Culture @ Unbounce, Kathy Kwon - Director of DE&I @ Bench, & Tara Ataya - VP of People & Culture @ Hootsuite as they share their experiences:

🌟 Taking on the Pay Up for Progress pledge 
🌟 Lessons learnt while advancing towards equal pay",,https://twitter.com/hootsuite/status/1436382430311628809,3,2,0
1689,1630768502,Not all social media platforms are built the same. Find out which ones you should REALLY be using for your business. http://ow.ly/2peh50G3sV6,,https://twitter.com/hootsuite/status/1434173164792209409,28,15,1
1690,1630604086,@agnee__ @MadalynSklar Yes! Taking action based on the learnings you discover is key. #TwitterSmarter,,https://twitter.com/hootsuite/status/1433483551891148802,2,0,0
1691,1631209086,@GiveWP @virtudeskcom @MadalynSklar We hope you brought enough snacks for everyone #TwitterSmarter,,https://twitter.com/hootsuite/status/1436021106884988928,3,0,2
1692,1630604995,"You asked questions, and we're answering them.

Today's burning question is a big one 🔥

How do I set up a basic social media strategy?

Make Hootsuite the unofficial member of your social team: http://ow.ly/GR8450G3gS8 https://twitter.com/hootsuite/status/1433487366560395271/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1433487366560395271/video/1
",https://twitter.com/hootsuite/status/1433487366560395271,12,3,3
1693,1630602780,"@MadalynSklar 1|2 Social listening is when you use search queries to monitor for mentions and conversations related to topics like your brand, competition, and industry. It can be done simply with Twitter's Search function or with more sophisticated listening tools. #TwitterSmarter https://twitter.com/hootsuite/status/1433478074314678272/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1433478074314678272/photo/1
",https://twitter.com/hootsuite/status/1433478074314678272,6,3,2
1694,1631212089,@Aunty_leenda This is definitely a theme here. We hope all social media managers can make this happen when they take their vacation. We hope their bosses see it too! It's so important to be able to log off.,,https://twitter.com/hootsuite/status/1436033703524945920,6,2,0
1695,1631219513,"@thesocialprof1 Ah yes, sweet silence 🤫",,https://twitter.com/hootsuite/status/1436064841874161667,0,0,0
1696,1631210778,@MadalynSklar Thank you! Our streams make it super easy to monitor your Twitter lists alongside each other. #TwitterSmarter,,https://twitter.com/hootsuite/status/1436028204947550214,3,0,0
1697,1631204102,@TheFFBallers It's football time!,,https://twitter.com/hootsuite/status/1436000200649285632,6,0,0
1698,1631636701,@madcyclist1 @nsandi @nsandihelp Posts sent from Hootsuite aren't necessarily scheduled. In this case we doubt it is.,,https://twitter.com/hootsuite/status/1437814655318118402,0,0,0
1699,1631125052,"Equip your employees with the right messaging and content to encourage employee advocacy. If you don't, many will be hesitant to share on behalf of the company. https://twitter.com/hootsuite/status/1435668641295519745/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435668641295519745/photo/1
",https://twitter.com/hootsuite/status/1435668641295519745,16,6,1
1700,1631113247,Social CRM (customer relationship management) is becoming the expected standard for businesses of all sizes. Brands can no longer afford to use social media in isolation. http://ow.ly/ph4550G5UDY,,https://twitter.com/hootsuite/status/1435619129562648577,18,8,1
1701,1631294871,"@unbounce @Bench @cicelybelle_xo Hear from Leslie Collin - VP People & Culture @ Unbounce, Kathy Kwon - Director of DE&I @ Bench, & Tara Ataya - VP of People & Culture @ Hootsuite as they share their experience:
👉🏽 Taking on the Pay Up for Progress pledge 
👉🏽 Lessons learnt while advancing towards equal pay",,https://twitter.com/hootsuite/status/1436380915802984448,0,0,1
1702,1631052040,"Who else breaks into cold sweats when thinking about the best time to post on social? 🙋🏻‍♀️

May this be a balm to soothe your social media manager soul: Recommended Time to Publish is available on Hootsuite for Instagram, Facebook, Twitter, and LinkedIn! https://twitter.com/hootsuite/status/1435362406788702211/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435362406788702211/photo/1
",https://twitter.com/hootsuite/status/1435362406788702211,19,4,3
1703,1631294637,"Panel Alert! 🔉 In honour of International Equal Pay Day, @unbounce @hootsuite & @Bench will join host @cicelybelle_xo on a live panel Sept 17 at 9am PT to discuss why and how our organizations have committed to advancing equity. https://twitter.com/hootsuite/status/1436379934541418501/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1436379934541418501/photo/1
",https://twitter.com/hootsuite/status/1436379934541418501,0,0,2
1704,1631295178,"@unbounce @Bench @cicelybelle_xo Hear from Leslie Collin - VP People & Culture @ Unbounce, Kathy Kwon - Director of DE&I @ Bench, & Tara Ataya - VP of People & Culture @ Hootsuite as they share their experience:

￼🏽 Taking on the Pay Up for Progress pledge 
￼🏽 Lessons learnt while advancing towards equal pay",,https://twitter.com/hootsuite/status/1436382203102040066,0,0,0
1705,1631118453,@aneetta_joby_ @VideoIQ @semrush @Grammarly @trello Appreciate the shoutout! Great list of tools 😊,,https://twitter.com/hootsuite/status/1435640964295663620,1,0,0
1706,1631199659,"Our latest experiment which answers the often asked question, do Reels outperform TikToks? 🤔 http://ow.ly/YqIg50G6CWl",,https://twitter.com/hootsuite/status/1435981565805400075,8,6,1
1707,1631289002,"Download our #Digital2021 report and discover an entire world, literally, of data. http://ow.ly/cm4M50G7meO",,https://twitter.com/hootsuite/status/1436356300330438660,7,4,0
1708,1631222604,@MSCHNYDERSPR @HannahHein4 We got you. https://www.youtube.com/watch?v=1SU27UokKM4,,https://twitter.com/hootsuite/status/1436077803670315016,3,0,1
1709,1631281802,Instagram Influencer Rates 🤩 http://ow.ly/vDC850G7m2U,,https://twitter.com/hootsuite/status/1436326098212691969,8,4,0
1710,1631298240,"Learn how we went from 0 to 130,000+ views on YouTube in 90 days 👀 http://ow.ly/cKWL50G7Ymj",,https://twitter.com/hootsuite/status/1436395045352005633,7,6,0
1711,1631295154,"Panel Alert! 🗣 In honour of International Equal Pay Day, @unbounce @hootsuite & @Bench will join host @cicelybelle_xo on a live panel Sept 17 at 9:30am PT to discuss why and how our organizations have committed to advancing equity → http://ow.ly/2g0G50G7W0p https://twitter.com/hootsuite/status/1436382101620858881/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1436382101620858881/photo/1
",https://twitter.com/hootsuite/status/1436382101620858881,8,3,3
1712,1630681246,Ka-ching! 💰 http://ow.ly/qRxm50G3nCP,,https://twitter.com/hootsuite/status/1433807184542961677,2,2,1
1713,1631207994,"@cathrinewith1e @MadalynSklar We remember the day that tweets went from 140 characters to 280 characters. Some people were like ""how am I supposed to read all of this?!"" 😂 A full tweet, if it provides a clear point and value, will be read just like a shorter tweet will. #TwitterSmarter",,https://twitter.com/hootsuite/status/1436016527434715137,2,3,0
1714,1631211864,@ochuko3d Beach time!,,https://twitter.com/hootsuite/status/1436032760452423682,0,0,1
1715,1630688457,Don’t feel like narrating a video? Let TikTok’s Text To Speech feature do it for you 💡 https://youtu.be/F0dYU241LC4,,https://twitter.com/hootsuite/status/1433837429320978436,10,3,2
1716,1630602814,"@MadalynSklar 2|2 Why does it matter? If you're not performing social listening, you’re simply missing out.

In fact, you might be missing a major insight about your brand that people are actively discussing. Gather those insights and make informed decisions with them! #TwitterSmarter https://twitter.com/hootsuite/status/1433478219769040911/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1433478219769040911/photo/1
",https://twitter.com/hootsuite/status/1433478219769040911,6,2,1
1717,1630622654,@OpGo_Marketing Thank you for the kind words!,,https://twitter.com/hootsuite/status/1433561432621256707,1,0,0
1718,1630603124,@JKatzaman @MadalynSklar Yep! Twitter lists are a great way to keep an eye on key accounts / thought leaders. More people should take advantage of them. #TwitterSmarter,,https://twitter.com/hootsuite/status/1433479515867656196,3,0,0
1719,1631218821,@HackTheNorth Looking forward to it!,,https://twitter.com/hootsuite/status/1436061938337951749,2,0,0
1720,1631224950,"@COOPERNlCUS You've done well, Capn Coop. Nice work.",,https://twitter.com/hootsuite/status/1436087644522532866,0,0,0
1721,1630599679,@MattNavarra What a time to be alive.,,https://twitter.com/hootsuite/status/1433465070483349516,3,0,0
1722,1630941307,"Who else breaks into cold sweats when trying to predict the best time to post on social? 🙋🏻‍♀️

May this be a balm to soothe your social media manager soul: Hootsuite can now recommend the best times to publish for Instagram, Facebook, Twitter, and LinkedIn! http://ow.ly/F6al50G3q4D",,https://twitter.com/hootsuite/status/1434897959276187662,17,8,5
1723,1630940707,"Social messaging has totally changed the way people interact with brands, and it's a trend which fast accelerating. Here's how to stay ahead of the social customer care curve. http://ow.ly/zLxr50G1usD https://twitter.com/hootsuite/status/1434895442815369216/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1434895442815369216/photo/1
",https://twitter.com/hootsuite/status/1434895442815369216,17,10,0
1724,1631211816,@JustinMBolger We like that one 📵,,https://twitter.com/hootsuite/status/1436032556101775365,1,0,0
1725,1631204259,@spiriphyllis @Zendesk @IANetworkTweets @TomKeiser Thank you for tuning in! We're glad to hear you enjoyed the conversation 😊,,https://twitter.com/hootsuite/status/1436000862011371522,9,0,0
1726,1630601502,Opportunity awaits 💰 http://ow.ly/SJ7r50G3e5d,,https://twitter.com/hootsuite/status/1433472713365106706,6,4,0
1727,1631211981,@MissMomocha Just you and no notifications. Maybe a good book? Sign us up.,,https://twitter.com/hootsuite/status/1436033250749714448,2,0,0
1728,1631211914,@HendeyGroup Of course. That's what scheduled posts are for! Great call.,,https://twitter.com/hootsuite/status/1436032967873384453,2,0,0
1729,1631204213,"@KabochiJames1 @spiriphyllis @Zendesk @IANetworkTweets @TomKeiser Thanks for taking the time to tune in today, Kabochi!",,https://twitter.com/hootsuite/status/1436000669232738305,3,0,1
1730,1631038389,"@fbs_digital There's really only one appropriate response to this tweet... 

(Sorry about the disconnections) https://twitter.com/hootsuite/status/1435305152924340230/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435305152924340230/photo/1
",https://twitter.com/hootsuite/status/1435305152924340230,2,0,0
1731,1631036103,"With 1 billion messages being exchanged between people and businesses every month on Facebook Messenger, social media customer care has never been more important. Discover how to make it work for your business 🙌 http://ow.ly/zV7350G1wmA https://twitter.com/hootsuite/status/1435295562967003137/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435295562967003137/photo/1
",https://twitter.com/hootsuite/status/1435295562967003137,7,6,1
1732,1631118581,@HelenaVdh @buffer @TweetDeck We do offer a free plan 😊 #ALC701 https://www.hootsuite.com/plans/free-account,,https://twitter.com/hootsuite/status/1435641501107826691,1,1,3
1733,1631052066,It’s one thing to know when your audience is active on each platform. But how about knowing when they’re most likely to engage with your content? That post you “just know” could go viral might actually make it this time 👀 https://twitter.com/hootsuite/status/1435362515719016453/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435362515719016453/photo/1
",https://twitter.com/hootsuite/status/1435362515719016453,2,0,1
1734,1631028631,"The age-old question. The thing that keeps us all up at night. The stuff of social media managers’ nightmares: 

When’s the best time to post on social? 🙈

We have the answer. Check out our Recommended Time to Publish for IG, FB, Twitter, and LinkedIn! http://ow.ly/a9jf50G5Aes https://twitter.com/hootsuite/status/1435264222708047872/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435264222708047872/photo/1
",https://twitter.com/hootsuite/status/1435264222708047872,8,6,1
1735,1631211854,@hullojess The sweet serenity of zero phone notifications,,https://twitter.com/hootsuite/status/1436032714864566275,1,0,0
1736,1631109302,"Some of you have already noticed, but let us shine a light on this update for everybody else. You can rest your weary eyes, because our mobile app now has dark mode. 😌https://twitter.com/Vortmax/status/1433964914968834050 https://twitter.com/Vortmax/status/1433964914968834050",,https://twitter.com/hootsuite/status/1435602581552865282,9,7,0
1737,1631294976,"@unbounce @Bench @cicelybelle_xo Join us for the Journey to Equal Pay: Panel–Closing Pay Gaps Together on Sept 17th at 9:30am PT. We can't wait to have you tune in on LinkedIn Live for this important conversation → http://ow.ly/AjB030rTBWR

#payupforprogress #internationalequalpayday",,https://twitter.com/hootsuite/status/1436381355441524746,0,0,0
1738,1631644682,@_LocalMedia Thank you! Glad you enjoyed it.,,https://twitter.com/hootsuite/status/1437848127235665935,1,0,0
1739,1631118302,Social media users are up by 521 million in just a year. Hootsuite's Christoph Neut recently caught up with @tint to see how social commerce and social customer care will be key in providing a first class experience to this fast growing audience. http://ow.ly/y9Vd50G2k5B https://twitter.com/hootsuite/status/1435640333040295945/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435640333040295945/photo/1
",https://twitter.com/hootsuite/status/1435640333040295945,10,1,0
1740,1631211902,So you want to be a famous iPhone photographer? Say no more. http://ow.ly/AmLC50G7cT2,,https://twitter.com/hootsuite/status/1436032917038419968,13,6,1
1741,1631211056,Finish this sentence: The ideal vacation for a social media manager includes...,,https://twitter.com/hootsuite/status/1436029371060469766,27,5,29
1742,1631554029,@Padraig_McCann Definitely own your brand handle on the noteworthy networks. You don't want someone else taking your name.,,https://twitter.com/hootsuite/status/1437467904124010500,4,2,1
1743,1631052289,"No more guesswork. No more what-ifs or existential crises about your posts getting overlooked (and what your boss has to say about that). And the best part? No extra work or analysis required. We got you 👊

Learn more about this awesome feature here. http://ow.ly/xXen30rTlCt",,https://twitter.com/hootsuite/status/1435363454597074949,0,0,0
1744,1631124868,@Adweek @Facebook @socialnative @evaliveshere Thank you so much for hosting this! #AdweekSpotlight,,https://twitter.com/hootsuite/status/1435667871904980995,1,0,0
1745,1631052309,"No more guesswork. No more what-ifs or existential crises about your posts getting overlooked (and what your boss has to say about that). And the best part? No extra work or analysis required. We got you.

Learn more about this awesome feature here. http://ow.ly/xXen30rTlCt",,https://twitter.com/hootsuite/status/1435363536180551683,11,5,2
1746,1631052152,"We also made it easy so you can access this feature in 2 ways. Through Planner, or through Composer. https://twitter.com/hootsuite/status/1435362879222525959/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435362879222525959/photo/1
MEDIA_PHOTO - https://twitter.com/hootsuite/status/1435362879222525959/photo/1
",https://twitter.com/hootsuite/status/1435362879222525959,9,1,2
1747,1631641590,You’ll never find yourself staring at a blank content calendar again. http://ow.ly/kvcF50G9T39,,https://twitter.com/hootsuite/status/1437835158921564164,24,7,4
1748,1631636717,"From building better customer relationships to showcasing your products, WhatsApp is more than just for sending gifs to your Mum. 

Discover how to take your brand to the next level with WhatsApp for Business 💬 http://ow.ly/Q4sM50G2nYQ https://twitter.com/hootsuite/status/1437814720308908034/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1437814720308908034/photo/1
",https://twitter.com/hootsuite/status/1437814720308908034,11,1,0
1749,1631207614,"@MadalynSklar 1|1 From what we've seen, the ideal tweet length is between 71-100 characters. Not too short, not too long. Just long enough to get your point across and include a CTA, if needed! A 280 character tweet is just too much text to read for the most part. #TwitterSmarter https://twitter.com/hootsuite/status/1436014934345781252/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1436014934345781252/photo/1
",https://twitter.com/hootsuite/status/1436014934345781252,13,8,1
1750,1631636600,"If you're posting on TikTok, you'll want to read this. 🕰 http://ow.ly/N5J150G9OOt",,https://twitter.com/hootsuite/status/1437814230397370377,11,0,2
1751,1631733022,@ccmarce_writes We'll be keeping a close eye on the responses here 👀,,https://twitter.com/hootsuite/status/1438218651853803520,9,0,1
1752,1631728615,😢 https://twitter.com/JulianGumbo/status/1438150772689047558 https://twitter.com/JulianGumbo/status/1438150772689047558,,https://twitter.com/hootsuite/status/1438200168772476939,19,1,0
1753,1631722092,Simon Kemp is doing what he does best and is sharing incredible rapid-fire stats around how people use social media. #HootEssentials,,https://twitter.com/hootsuite/status/1438172810011099139,1,0,0
1754,1631211304,"When you're moving at speed and scale, delivering exceptional comms with your customers is key. Discover how Sparkcentral by Hootsuite was central in helping @careem deliver their first class customer care strategy 👍  http://ow.ly/oxC150G4WTB https://twitter.com/hootsuite/status/1436030410232840193/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1436030410232840193/photo/1
",https://twitter.com/hootsuite/status/1436030410232840193,5,2,0
1755,1631206482,@MadalynSklar @Tweetinggoddess Can't wait! #TwitterSmarter,,https://twitter.com/hootsuite/status/1436010185307340800,5,2,0
1756,1631206170,@Jordzjake Noted. Our product team has received this feedback and will be making their decisions around auto-scheduler and best times to post with it in mind.,,https://twitter.com/hootsuite/status/1436008876772626434,1,0,0
1757,1631714456,Get your account verified on TikTok with 5 simple steps.  http://ow.ly/bmFn50Ga2vZ,,https://twitter.com/hootsuite/status/1438140781596917761,4,1,0
1758,1631638909,Social media and messaging apps have been central in building trust and adding value to businesses over the past year. Discover how customer insights can create a world-class customer experience in our next webinar on September 22. http://ow.ly/gq8950G7zDN https://twitter.com/hootsuite/status/1437823914315485184/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1437823914315485184/photo/1
",https://twitter.com/hootsuite/status/1437823914315485184,15,2,1
1759,1631638294,@TimothyGugerty Posting to TikTok? https://twitter.com/hootsuite/status/1437821333753245703/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1437821333753245703/photo/1
",https://twitter.com/hootsuite/status/1437821333753245703,0,0,1
1760,1631300469,"With more of us turning to social messaging for customer care, it's vital business adapt to changing consumer behaviours 

Check out our latest guide to discover how you can create a better experience for your customers ⭐ http://ow.ly/tYCB50G352P https://twitter.com/hootsuite/status/1436404394958987264/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1436404394958987264/photo/1
",https://twitter.com/hootsuite/status/1436404394958987264,9,1,2
